Class Index,Title,Description,DescNamedEntityCount,TitleDescSimilarity,AvgTitleWordLength,TitleWordCount,TitleCharCount,DescAvgWordLength,DescWordCount,DescCharCount,TitleNegSentiment,TitleNeuSentiment,TitlePosSentiment,TitleCompoundSentiment,DescNegSentiment,DescNeuSentiment,DescPosSentiment,DescCompoundSentiment,UppercaseWordCount,TFIDFTopWords,ZeroShotScoreBusiness,ZeroShotScoreWorld,ZeroShotScoreSci/Tech,ZeroShotScoreSports
4,ICANN Gives Preliminary OK to 2 Domains,"NEW YORK Dec 13, 2004 - The Internet #39;s key oversight agency gave a preliminary nod Monday to new domain names targeting mobile services and the jobs market.",4,0.42844588,4.714285714,7,39,4.75,28,160,0,0.63,0.37,0.4466,0,1,0,0,10,"['preliminary', 'domains', 'icann', 'nod', 'oversight']",0.40689677000045776,0.2085493803024292,0.2445472925901413,0.14000657200813293
4,Take Two Torts and Call Me in the Morning,The friction that sometimes strains the patient-doctor relationship when lawyers seek medical care is at an all-time high.,0,0.029482232,3.666666667,9,41,5.833333333,18,122,0,1,0,0,0.103,0.748,0.15,0.25,6,"['friction', 'strains', 'patient', 'doctor', 'sometimes']",0.13452236354351044,0.5002185106277466,0.28436821699142456,0.080890916
4,US Supreme Court To Hear File-Sharing Case,WASHINGTON -- The US Supreme Court will take up one of the key arguments about the use of file-sharing services. The justices will consider whether peer-to-peer Internet file-sharing services can be held responsible ,3,0.7116044,5.142857143,7,42,5.545454545,33,216,0,0.625,0.375,0.5574,0.07,0.777,0.153,0.4939,9,"['sharing', 'file', 'peer', 'supreme', 'services']",0.20126324892044067,0.3942774832248688,0.305807889,0.098651469
4,Sony and Samsung to Cross-License Patents,Sony Corp. and Samsung Electronics said on Tuesday they had agreed to share patents on basic technology to speed up product development and avoid adding to a growing number of cross-border patent disputes.,3,0.73457897,6,6,41,5.242424242,33,205,0,1,0,0,0.114,0.691,0.194,0.25,5,"['patents', 'samsung', 'cross', 'sony', 'disputes']",0.469357431,0.22601185739040375,0.24507474899291992,0.059555952
2,White Sox trade Lee to Brewers,"The Chicago White Sox traded outfield slugger Carlos Lee to the Milwaukee Brewers for outfielder Scott Podsednik , reliever Luis Vizcaino , and a player to be named in a deal announced yesterday at baseball's winter meetings in Anaheim, Calif.",10,0.7156062,4.166666667,6,30,5.1,40,243,0,1,0,0,0,0.933,0.067,0.3612,4,"['brewers', 'lee', 'white', 'sox', 'podsednik']",0.20983818173408508,0.1521271914243698,0.078667566,0.5593670606613159
3,Vodafone Drops on Report It Supports Bid for Sprint (Update2),"Shares in Vodafone Group Plc, the world #39;s largest mobile-phone operator, dropped after The Wall Street Journal said the company is considering bidding with US partner Verizon Communications Inc.",5,0.5441583,5.2,10,61,5.862068966,29,198,0,0.783,0.217,0.3612,0,0.927,0.073,0.296,8,"['vodafone', 'supports', 'bidding', 'update2', 'verizon']",0.4005141854286194,0.41571149230003357,0.133044034,0.050730351358652115
2,Former coach hits out at Bob Woolmer,Javed Miandad has come out strongly against Bob Woolmer #39;s coaching methods and is extremely sceptical about Pakistan #39;s chances in the Test series against Australia.,6,0.45077115,4.285714286,7,36,5.653846154,26,172,0,1,0,0,0.085,0.782,0.133,0.1045,3,"['woolmer', 'bob', 'sceptical', 'methods', 'extremely']",0.053330552,0.22265933454036713,0.1336219310760498,0.5903881788253784
4,Music file-sharing case heads to high court,"eeding the pleas of the entertainment industry, the US Supreme Court has agreed to consider calling a halt to Internet file-sharing that allows millions of computer users to obtain free copies of movies and music.",2,0.62776375,5.285714286,7,43,5.114285714,35,213,0,1,0,0,0,0.718,0.282,0.8957,1,"['sharing', 'file', 'music', 'court', 'pleas']",0.21312138438224792,0.2752739489078522,0.43211373686790466,0.079490907
1,Boycott Rethink After Ahern Apology,The DUP was last night reconsidering its boycott of talks with the Irish government after Taoiseach Bertie Ahern apologised to party leader Ian Paisley.,5,0.51662254,6.2,5,35,5.375,24,152,0.354,0.462,0.185,-0.2732,0.084,0.766,0.15,0.2023,5,"['ahern', 'boycott', 'reconsidering', 'dup', 'apologised']",0.12820222973823547,0.53228575,0.25215160846710205,0.087360464
1,U.S. Army Deserter Welcomed in Japan (AP),"AP - Villagers on the remote Japanese isle of Sado have warmly welcomed U.S. Army deserter Charles Jenkins since he arrived with his Japanese wife and their two North Korea-born daughters a week ago, his wife said Tuesday.",10,0.49332356,5,7,41,4.868421053,38,222,0,0.714,0.286,0.34,0,0.87,0.13,0.6249,8,"['deserter', 'welcomed', 'wife', 'army', 'japanese']",0.096880525,0.5009400844573975,0.2609808146953583,0.14119860529899597
1,World's Tallest Bridge Soars Above French Valley,A bridge officially designated the tallest in the world was inaugurated by President Jacques Chirac in southern France Tuesday.,3,0.6987642,6,7,48,5.736842105,19,127,0,1,0,0,0,1,0,0,7,"['tallest', 'bridge', 'inaugurated', 'designated', 'soars']",0.049826458,0.8117384910583496,0.091556773,0.046878364
2,McGrath identifies his targets,Perth - Australia #39;s premier paceman Glenn McGrath - renowned for his pre-Test plans to target specific batsmen - said on Tuesday that captain Inzamam-ul-Haq and one-day run machine Yousuf Youhana were the keys to Pakistan #39;s batting lineup.,8,0.59891075,6.75,4,30,5.358974359,39,247,0,1,0,0,0,1,0,0,2,"['mcgrath', 'paceman', 'youhana', 'identifies', 'batsmen']",0.11536963284015656,0.1544250249862671,0.21334244310855865,0.5168629288673401
2,Hanover Striker Mathis to Return to US,"Hanover 96 striker Clint Mathis is to return to the United States after only a year in the Bundesliga, the German club said Tuesday.",8,0.7687927,4.571428571,7,38,4.541666667,24,132,0,1,0,0,0,0.887,0.113,0.4215,6,"['hanover', 'striker', 'return', 'clint', 'bundesliga']",0.090095676,0.2516400218009949,0.18795932829380035,0.4703049957752228
2,"Green Tosses 3 Touchdown Passes, Chiefs Down Titans", NEW YORK (Reuters) - Trent Green hit Eddie Kennison with a  nine-yard touchdown pass with 37 seconds left to give the  Kansas City Chiefs a wild 49-38 win over the Tennessee Titans  in Nashville Monday.,10,0.7139844,5.5,8,51,4.714285714,35,203,0,1,0,0,0,0.891,0.109,0.5859,7,"['titans', 'chiefs', 'touchdown', 'green', 'kennison']",0.04399382,0.15689213573932648,0.1266569346189499,0.6724571585655212
3,Manpower survey forecasts slow hiring in early 2005,Those planning to look for a job in the Kalamazoo area during the first quarter of 2005 might find the going slow. The pace of hiring among area employers is expected to be slow during the first quarter of ,3,0.6451489,5.5,8,51,4.282051282,39,206,0,1,0,0,0,1,0,0,1,"['slow', 'hiring', 'area', '2005', 'during']",0.4750934839248657,0.2796173691749573,0.1445617973804474,0.10072730481624603
4,Toys Will Be Toys,"Trust me, you don #39;t want to see desperate parents shopping over the holidays. I was at Circuit City (NYSE: CC) last week and saw a mother pleading with a sales clerk for a Nintendo DS portable video game system.",6,0.31543028,3.5,4,17,4.4,40,215,0,1,0,0,0.055,0.771,0.173,0.5994,4,"['toys', 'cc', 'pleading', 'desperate', 'holidays']",0.19658751785755157,0.3698211908340454,0.32535696029663086,0.10823436081409454
1,"Iraq Trials of Hussein #39;s Aides May Start Next Week, Allawi Says","Iraq may begin war crimes trials for senior members of Saddam Hussein #39;s former regime as soon as next week, Iraqi Prime Minister Ayad Allawi said.",6,0.72568285,4.666666667,12,67,4.807692308,26,150,0,1,0,0,0.135,0.865,0,-0.5994,10,"['trials', 'allawi', 'hussein', 'may', 'next']",0.11218439787626266,0.4874582588672638,0.33589351177215576,0.064463809
3,Trade Gap Swells More Than Expected,"The US trade deficit widened nearly 9 percent in October to a record \$55.5 billion as sky-high oil prices helped propel imports into uncharted territory, the government said on Tuesday.",4,0.462666,5,6,35,5.233333333,30,186,0,1,0,0,0.091,0.909,0,-0.4019,6,"['trade', 'swells', 'propel', 'widened', 'imports']",0.3515228033065796,0.3429708182811737,0.2355138212442398,0.069992572
4,Orbitz's Michael Sands Is Named President (AP),"AP - Travel-reservations Web site Orbitz Inc. Tuesday said it named its former chief marketing officer, Michael Sands, as president.",4,0.818763,5.714285714,7,46,5.65,20,132,0,1,0,0,0,1,0,0,8,"['sands', 'orbitz', 'named', 'michael', 'reservations']",0.4869280755519867,0.22550822794437408,0.23272842168807983,0.05483532
4,Intel confirms dual-core desktop 'Smithfield',But is it two Prescotts in one package or a single-die part?,3,0.12817355,8.2,5,45,4.083333333,12,60,0,1,0,0,0,1,0,0,2,"['smithfield', 'confirms', 'dual', 'die', 'package']",0.10116083174943924,0.426067978,0.3282913267612457,0.1444798856973648
4,Bond game fails to shake or stir,GoldenEye: Rogue Action fails to deliver on the promise of its name and struggles to generate the original's massive sense of fun.,2,0.28098434,3.714285714,7,32,4.954545455,22,130,0.474,0.526,0,-0.5423,0.183,0.623,0.194,0.0772,1,"['fails', 'rogue', 'stir', 'generate', 'fun']",0.2915303409099579,0.369039387,0.21949101984500885,0.11993926763534546
4,Worldwide PC Market Seen Doubling by 2010," NEW YORK (Reuters) - The number of personal computers  worldwide is expected to double to about 1.3 billion by 2010,  driven by explosive growth in emerging markets such as China,  Russia and India, according to a report released on Tuesday by  Forrester Research Inc.",9,0.6405957,5,7,41,5.022727273,44,269,0,1,0,0,0,0.911,0.089,0.4404,6,"['2010', 'worldwide', 'by', 'forrester', 'doubling']",0.135870561,0.6834477186203003,0.1389145404100418,0.041767139
2,EA Signs Five-Year Exclusive NFL Deal,"Electronic Arts announced an exclusive licensing relationships with the National Football League and PLAYERS INC to develop, publish and distribute interactive football games.",1,0.53679353,5.333333333,6,37,6.652173913,23,175,0,0.769,0.231,0.128,0,0.936,0.064,0.128,10,"['exclusive', 'football', 'relationships', 'publish', 'ea']",0.4498497545719147,0.044279024,0.086782999,0.41908830404281616
1,Egypt and Israel sign US trade accord 25 years after peace treaty (AFP),"AFP - In a partnership hailed as a major boost to often chilly ties, Egypt and Israel signed a first joint trade accord with the United States since their historic peace treaty 25 years ago.",5,0.8501216,4.538461538,13,71,4.457142857,35,190,0,0.774,0.226,0.5423,0,0.712,0.288,0.872,7,"['treaty', 'accord', 'egypt', '25', 'israel']",0.2410423308610916,0.4750991463661194,0.19611920416355133,0.087739304
3,"Merck plans 5,100 job cuts by year-end","Merck  amp; Co. plans to cut its workforce by 5,100 jobs by the end of the year--about 700 more than originally planned. Whitehouse Station, NJ-based Merck said in materials filed with the Securities and Exchange ",9,0.7772434,4.571428571,7,38,5.057142857,35,213,0.268,0.732,0,-0.296,0.056,0.885,0.059,0.0258,1,"['merck', '100', 'plans', 'end', 'by']",0.6107707619667053,0.1565835326910019,0.1884329915046692,0.044212762266397476
3,Sprint Center Of Attention For Nextel And Verizon Wireless,"Sprint Corp. #39;s enterprise operation, including its nationwide fiber-optic network, suddenly is looking like a swan and not a lame duck, as Verizon Wireless assesses the possibility of making a bid for Sprint in the boiling cell-phone merger scene.",4,0.50854445,5.555555556,9,58,5.461538462,39,251,0,1,0,0,0,0.876,0.124,0.5903,9,"['sprint', 'verizon', 'wireless', 'lame', 'duck']",0.5272817015647888,0.1871442347764969,0.21081314980983734,0.074760854
3,Fed Raises Interest Rate to 2.25 Percent (Reuters),Reuters - The Federal Reserve raised U.S.\interest rates on Tuesday by a quarter-percentage point for the\fifth time this year and said it will keep gradually lifting\them from rock-bottom levels to forestall inflation.,4,0.66674864,5.375,8,50,5.875,32,219,0,0.7,0.3,0.4588,0,1,0,0,6,"['interest', 'gradually', 'percentage', 'lifting', 'bottom']",0.17549142241477966,0.44673025608062744,0.265942246,0.11183600127696991
1,"Islamic Scholar, Visa Withheld, Gives Up U.S. Post", GENEVA (Reuters) - A prominent Swiss-based Islamic scholar  on Tuesday gave up plans to teach at a leading U.S. university  after waiting in vain for a visa and accused the Bush  administration of trying to silence him.,6,0.37643403,5.375,8,50,4.864864865,37,220,0,1,0,0,0.134,0.804,0.062,-0.4019,9,"['scholar', 'visa', 'islamic', 'vain', 'withheld']",0.042003799229860306,0.635303259,0.24897313117980957,0.0737198
4,"Sony, Samsung Swap Patents","Sony Corp. and Samsung Electronics Co. Ltd. said Tuesday that the two companies have signed a patent cross-licensing agreement, which excludes certain key technologies.",4,0.6717135,5.75,4,26,6.041666667,24,168,0,1,0,0,0,0.798,0.202,0.6486,4,"['samsung', 'sony', 'excludes', 'swap', 'licensing']",0.5299251079559326,0.2514626979827881,0.18296727538108826,0.035644941
3,Dollar's Gains Cut as Fed Raises Rates," NEW YORK (Reuters) - The dollar's gains were clipped  on  Tuesday as the Federal Reserve raised interest rates for the  fifth time this year, as expected, but quashed hopes for more  aggressive rate tightening.",6,0.7489423,4.571428571,7,38,5.088235294,34,211,0.221,0.526,0.253,0.0772,0.06,0.749,0.191,0.62,6,"['gains', 'rates', 'dollar', 'tightening', 'as']",0.21446405351161957,0.43068376183509827,0.27061042189598083,0.084241755
3,Five Times for the Fed,"Plus, Intel's still straining, revenge of the nerds, and a \$13 billion Christmas present?",2,0.15075803,3.6,5,22,5.5,14,90,0,1,0,0,0.341,0.659,0,-0.6908,3,"['straining', 'revenge', 'present', 'plus', 'christmas']",0.4185062050819397,0.20578069984912872,0.2922683358192444,0.083444752
4,Toshiba to use perpendicular recording in new HDDs,"Toshiba is close to commercializing a new data storage technology that could significantly increase the capacity of hard-disk drives, it said Tuesday.",2,0.36142823,5.375,8,50,5.863636364,22,150,0,1,0,0,0,0.897,0.103,0.3182,4,"['toshiba', 'perpendicular', 'significantly', 'disk', 'recording']",0.41546279191970825,0.2739030122756958,0.24835629761219025,0.062277860939502716
1,Saddam #39;s aides set to go on trial,"Trials of some of Saddam Hussein #39;s aides will begin next week, Iraqi interim Prime Minister Iyad Allawi said. Speaking to Iraq #39;s National Council, he did not name the lieutenants that would go on trial or say when Saddam himself would appear in court.",8,0.77539986,3.75,8,37,4.777777778,45,259,0,1,0,0,0,1,0,0,1,"['saddam', 'aides', 'trial', 'go', 'lieutenants']",0.16733887791633606,0.3985587954521179,0.34669795632362366,0.087404355
3,Fed lifts rates a further quarter point,By Andrew Balls in Washington and Jennifer Hughes in New York. The US Federal Reserve on Tuesday raised interest rates by a quarter point to 2.25 per cent and signalled there had been no change in its assessment of economic conditions.,8,0.5759443,4.714285714,7,39,4.756097561,41,235,0,1,0,0,0.051,0.88,0.069,0.2023,1,"['rates', 'point', 'signalled', 'quarter', 'balls']",0.23026438057422638,0.4450482726097107,0.21807420253753662,0.10661319643259048
4,Hollywood to sue server operators in bid to stymie online piracy,LOS ANGELES -- Hollywood movie studios on Tuesday sued scores of operators of US- and European-based computer servers that help relay digitized movie files across online file-sharing networks.,4,0.69337565,4.909090909,11,64,5.892857143,28,192,0,1,0,0,0,0.909,0.091,0.4019,1,"['operators', 'hollywood', 'movie', 'stymie', 'online']",0.4814245402812958,0.18723714351654053,0.2519218623638153,0.079416439
3,Oil price rise adds to airlines woes as losses continue,"The global airline industry is forecast to have made net losses of \$4.8bn this year, as the rise in the oil price has overwhelmed efforts by carriers to cut costs.",1,0.66872406,4.6,10,55,4.5,30,164,0.412,0.588,0,-0.6808,0.145,0.818,0.036,-0.5574,1,"['losses', 'price', 'rise', '8bn', 'overwhelmed']",0.41028761863708496,0.3006341755390167,0.2244916409254074,0.06458655
4,Hollywood Sues Computer Server Operators (AP),AP - Hollywood movie studios on Tuesday sued scores of operators of U.S.- and European-based computer servers that help relay digitized movie files across online file-sharing networks.,3,0.7404748,6.666666667,6,45,5.851851852,27,184,0,1,0,0,0,0.903,0.097,0.4019,7,"['operators', 'hollywood', 'movie', 'computer', 'relay']",0.41303983330726624,0.21474331617355347,0.2641083896160126,0.10810843110084534
1,"In Chile, pace of justice quickens",A judge has ruled that Gen. Augusto Pinochet stand trial for his alleged involvement in state-sponsored torture.,1,0.40365314,4.833333333,6,34,5.647058824,17,112,0,0.595,0.405,0.5267,0.206,0.794,0,-0.5994,2,"['torture', 'augusto', 'pinochet', 'gen', 'sponsored']",0.10298078507184982,0.2802236080169678,0.47381752729415894,0.14297805726528168
2,Memphis indefinitely suspends Sean Banks,Memphis forward Sean Banks was suspended indefinitely Tuesday for violating team rules. Coach John Calipari did not provide further information about the violation.,3,0.8381716,7.2,5,40,6.173913043,23,164,0,1,0,0,0.329,0.671,0,-0.8689,3,"['indefinitely', 'memphis', 'sean', 'banks', 'violation']",0.10481160879135132,0.2168130874633789,0.16439686715602875,0.5139783620834351
2,A Deal That's Creating Plenty of Buzz About the Mets,The prospect of Pedro Martnez going to Queens is potentially the best news in years for the Mets. They have now won a public relations battle with the Yankees.,5,0.6204852,4.3,10,52,4.517241379,29,159,0,0.784,0.216,0.296,0.071,0.654,0.275,0.8176,8,"['mets', 'queens', 'martnez', 'buzz', 'prospect']",0.10960254818201065,0.21205376088619232,0.12107476592063904,0.5572688579559326
1,"Briefly: Israel, Egypt and US trade pact","Egypt, Israel and the United States have reached an agreement that allows Egyptian industry to sell products using Israeli parts duty free in America.",6,0.67310303,4.857142857,7,40,5.291666667,24,150,0,1,0,0,0,0.651,0.349,0.8658,5,"['egypt', 'israel', 'duty', 'egyptian', 'briefly']",0.4731255769729614,0.29703155159950256,0.16860607266426086,0.061236828565597534
2,McLeish upset by Novo punishment,Rangers manager Alex McLeish has criticised the punishment handed out to Nacho Novo by the Scottish Football Association. Novo and Celtic striker Henri Camara were both given one-match bans ,8,0.72499406,5.6,5,32,5.551724138,29,190,0.659,0.341,0,-0.7003,0.182,0.818,0,-0.7184,3,"['novo', 'mcleish', 'punishment', 'camara', 'henri']",0.086470492,0.2623533308506012,0.2249836027622223,0.4261925220489502
4,Samsung MMCmicro Cards,"Samsung MMCmicro It seems that mobile phones will soon be getting yet another new memory storage format, joining a growing field of ever-smaller memory cards.",0,0.65969557,6.666666667,3,22,5.36,25,158,0,1,0,0,0,0.931,0.069,0.1779,5,"['samsung', 'cards', 'memory', 'joining', 'format']",0.077991828,0.4148799479007721,0.38360774517059326,0.12352050840854645
2,Hockey Labor Talks Broken Off,"TORONTO -- National Hockey League labor talks came to a halt Tuesday after each side rejected the other #39;s proposal. The talks lasted more than three hours, with the league making a one-hour presentation on ",5,0.755255,5,5,29,5,35,210,0.437,0.563,0,-0.4767,0.093,0.907,0,-0.5106,5,"['talks', 'hockey', 'labor', 'league', 'lasted']",0.04099131,0.17458485066890717,0.16157637536525726,0.6228474974632263
4,Astronomers ready for comet-smashing mission,NASA and university astronomers are eagerly awaiting the launch of a space probe bound to collide with a comet and give researchers a glimpse inside the solar systems icy wanderers.,1,0.6362837,8,5,44,5.066666667,30,181,0,0.615,0.385,0.3612,0.045,0.865,0.09,0.3182,1,"['comet', 'astronomers', 'smashing', 'wanderers', 'collide']",0.054878950119018555,0.3475009799003601,0.5250259637832642,0.072594084
3,"Dollar #39;s Fall Is a Wake Up Call #39; for Nations, IMF #39;s Rajan Says","The decline of the US dollar is a signal that policy makers need to do more to ensure the currency #39;s depreciation won #39;t hurt global growth, International Monetary Fund chief economist Raghuram Rajan said.",4,0.45767248,4,15,74,5.085714286,35,212,0,1,0,0,0.08,0.705,0.216,0.6983,12,"['39', 'dollar', 'economist', 'imf', 'signal']",0.14715225994586945,0.6047947406768799,0.19638516008853912,0.051667809
2,Racing: Jockey Club abandons inquiry into Fallon,"Kieren Fallon can now look forward to a Christmas of giggling children, mince pies and roaring log fires following the announcement that the Jockey Club have abandoned their inquiry into ",3,0.5588418,6,7,48,5.233333333,30,187,0.277,0.723,0,-0.3182,0.092,0.831,0.077,-0.128,4,"['fallon', 'jockey', 'inquiry', 'club', 'kieren']",0.036076825112104416,0.12592610716819763,0.034353103,0.8036440014839172
3,Fed Panel Lifts Rates and Says More Increases Are Probable,The Federal Reserve raised short-term interest rates on Tuesday for the fifth time this year and suggested that more rate increases are in order in the months ahead.,5,0.43677974,4.9,10,58,4.928571429,28,165,0,1,0,0,0,0.9,0.1,0.4588,9,"['increases', 'rates', 'probable', 'suggested', 'lifts']",0.18953460454940796,0.5080499053001404,0.23407021164894104,0.068345338
2,Knee surgery for Falcons #39; Duckett,"CBC SPORTS ONLINE - Atlanta Falcons running back TJ Duckett is expected to undergo minor arthroscopic surgery on his left knee Tuesday, so will miss this Saturday #39;s contest versus Carolina.",5,0.778438,5.333333333,6,37,5.258064516,31,193,0,1,0,0,0.061,0.939,0,-0.2212,3,"['falcons', 'knee', 'surgery', 'arthroscopic', 'undergo']",0.064144142,0.064371541,0.071657822,0.7998265624046326
1,Mexico Police Present Before Mob Killing (AP),"AP - An amateur video released Tuesday shows that Mexico City police were present late last month before a street mob beat three plainclothes federal agents and set two of them on fire, killing both men.",6,0.68677056,5.571428571,7,45,4.666666667,36,203,0.423,0.577,0,-0.6597,0.175,0.825,0,-0.7783,8,"['mob', 'present', 'mexico', 'killing', 'police']",0.099424452,0.49133482575416565,0.2522575259208679,0.15698321163654327
2,"No. 13 Louisville Beats NC A T, 85-51"," LOUISVILLE, Ky., (Sports Network) - Larry O'Bannon netted  25 points to lead No. 13 Louisville over North Carolina A T,  85-51, at Freedom Hall.",9,0.57564616,3.75,8,37,4.958333333,24,145,0.268,0.732,0,-0.296,0.083,0.758,0.159,0.4588,7,"['louisville', '85', '51', '13', 'ky']",0.016110988333821297,0.054367531,0.047202859073877335,0.8823186159133911
2,76ers rally from 18 down to stun Nuggets,"Allen Iverson couldn #39;t resist when he saw the burgundy and yellow shirt Willie Green put on after the game.  quot;That #39;s an ugly shirt, Willie, quot; Iverson shouted over a crowd of reporters.",5,0.25686333,4.125,8,40,4.882352941,34,200,0,1,0,0,0.093,0.907,0,-0.5106,1,"['iverson', 'willie', 'shirt', 'shouted', 'resist']",0.035615745931863785,0.091607675,0.05016499,0.8226115703582764
1,Afghan Forces Arrest 2 Taliban Leaders,"KANDAHAR, Afghanistan, Dec 14 -- Afghan forces have captured two top figures of the deposed Taliban government, including the personal security chief of leader Mohammad Omar, provincial officials said Tuesday.",8,0.6676643,5.5,6,38,6,30,209,0.375,0.625,0,-0.34,0,0.87,0.13,0.4939,5,"['taliban', 'afghan', 'forces', 'kandahar', 'deposed']",0.091606185,0.5833024978637695,0.22119997441768646,0.10389136523008347
1,Mesic Set to Recapture Croat Presidency (Reuters),"Reuters - Croatia's liberal President Stjepan\Mesic looked set to win a second term in elections on Sunday,\exit polls released by state television showed.",3,0.28755876,6.142857143,7,49,5.782608696,23,155,0,1,0,0,0,0.84,0.16,0.5859,6,"['croat', 'set', 'croatia', 'liberal', 'presidency']",0.18638797104358673,0.40074023604393005,0.2929310202598572,0.11994078010320663
4,Mindawn offers DRM-free music downloads (MacCentral),"MacCentral - Mindawn is a new online music download service that differs from Apple Computer Inc.'s iTunes Music Store and other services in a few ways: It's not only compatible with Macs and PCs but with Linux computers too, its music is available in a lossless format, and there are no Digital Rights Management (DRM) restrictions. Mindawn launched in September and is picking up steam, according to its founder.",6,0.7301929,7.833333333,6,52,5.014492754,69,414,0,1,0,0,0.041,0.933,0.026,-0.2617,6,"['music', 'drm', 'maccentral', 'macs', 'compatible']",0.43546226620674133,0.15121321380138397,0.31631144881248474,0.097013094
2,"NHL Players, Owners Reject Plans to End Lockout", TORONTO (Reuters) - Hopes of saving the National Hockey  League season all but vanished Tuesday when players and team  owners rejected proposals to end the labor dispute.,3,0.48890105,5,8,47,5.259259259,27,171,0.278,0.722,0,-0.4019,0.243,0.699,0.058,-0.7964,9,"['owners', 'players', 'vanished', 'end', 'proposals']",0.080919363,0.11826986819505692,0.074029461,0.7267813086509705
4,Google partners with libraries,"Google #39;s plan to digitally scan books so that users can access them from its Internet search engine is being greeted with delight at the tiny library in my hometown of Half Moon Bay, Calif.",4,0.46405265,6.75,4,30,4.542857143,35,193,0,1,0,0,0,0.846,0.154,0.7184,1,"['google', 'digitally', 'delight', 'greeted', 'scan']",0.4089767634868622,0.3098757565021515,0.21119382977485657,0.069953635
3,Business ; Fiat Talks Tough Ahead of Key GM Meeting," quot;There is a very good argument to say that the Italian car plants could benefit from the relocation of other GM businesses in Europe, quot; Marchionne was quoted as saying.",4,0.35777855,4.2,10,51,4.9,30,177,0.158,0.842,0,-0.128,0.079,0.743,0.177,0.5291,9,"['gm', 'relocation', 'fiat', 'argument', 'quot']",0.9692217707633972,0.021039938554167747,0.007603162,0.00213513
1,World #39;s tallest bridge opens in France,A bridge officially designated the tallest in the world was inaugurated by President Jacques Chirac in southern France on Tuesday - a stunning feat of engineering that will carry motorists at 270m above the valley of the river Tarn.,4,0.73871136,5.142857143,7,42,4.974358974,39,232,0,1,0,0,0,0.931,0.069,0.3818,2,"['tallest', 'bridge', 'france', 'motorists', 'inaugurated']",0.071794495,0.760289192,0.11639022827148438,0.051526132971048355
1,Mullah Omar and Bin Laden on the run as Afghan and American forces &lt;b&gt;...&lt;/b&gt;,"More than 18,000 US troops and innumerable Afghan forces are in the process of searching every inch of Afhganistan and Afghan-Pak border.",5,0.31890166,5.428571429,14,89,5.272727273,22,137,0,1,0,0,0,1,0,0,6,"['afghan', 'forces', 'mullah', 'lt', 'gt']",0.12784619629383087,0.5551764369010925,0.2310248613357544,0.085952468
1,Poland to Cut One-Third of Its Troops in Iraq,Poland #39;s defense minister Jerzy Szmajdzinski has announced plans to cut his country #39;s forces in Iraq by almost one third next year.,7,0.7618202,4.111111111,9,45,5.086956522,23,139,0.208,0.792,0,-0.2732,0.085,0.854,0.061,-0.1531,7,"['poland', 'cut', 'third', 'iraq', 'one']",0.095469676,0.35215601325035095,0.4685327410697937,0.08384157
4,King Pong Draws Fans,Spike TV's Video Game Awards Show attracts big-name celebrities and bands but gives the fans the votes.,2,0.30576065,4.25,4,20,5.117647059,17,103,0,1,0,0,0,0.796,0.204,0.431,4,"['fans', 'attracts', 'celebrities', 'bands', 'spike']",0.13140256702899933,0.14196611940860748,0.10672849416732788,0.6199028491973877
4,Judge Rejects Md. Anti-Spam Statute,A Montgomery County judge has ruled that Maryland's anti-spam law is unconstitutional because it seeks to regulate business transactions beyond the state's borders.,2,0.64257085,6.2,5,35,6.173913043,23,164,0.444,0.556,0,-0.4939,0,1,0,0,6,"['spam', 'judge', 'anti', 'montgomery', 'unconstitutional']",0.5154063701629639,0.18574118614196777,0.22696389257907867,0.071888588
2,Kidd #39;s lack of playing time hurting Nets,Having Jason Kidd available for roughly 20 minutes a night is costing the New Jersey Nets. The New York Knicks took advantage of Kidd #39;s rationed minutes to get back in the game early and then capitalized on ,5,0.7825153,4.625,8,44,4.552631579,38,211,0.424,0.424,0.153,-0.4939,0,0.947,0.053,0.25,2,"['kidd', 'nets', 'minutes', 'costing', 'hurting']",0.081895739,0.12365824729204178,0.11478929966688156,0.6796566843986511
1,Kidnapped Turk Killed in Afghanistan -- Witness,"A Turkish engineer abducted by a militant gang in eastern Afghanistan was found dead on Wednesday, a witness who saw the body being carried down from a mountainside told Reuters.",4,0.54903257,5.857142857,7,47,4.966666667,30,178,0.429,0.571,0,-0.6705,0.241,0.759,0,-0.8225,5,"['witness', 'afghanistan', 'mountainside', 'turk', 'gang']",0.099452667,0.5722830891609192,0.2478252351284027,0.080438972
3,"China succeeds in cooling economy, but 2005 likely to prove just as tough (AFP)","AFP - China can claim some success in the battle to cool its roaring economy in 2004 with a series of macro policies helping prevent another boom-bust cycle, but much remains to be done if Beijing is to avoid increasing wrangles with trade partners.",3,0.7860928,4.714285714,14,79,4.681818182,44,249,0.11,0.757,0.132,0.09,0.097,0.762,0.141,0.0129,4,"['economy', 'china', 'afp', 'succeeds', 'roaring']",0.3026660978794098,0.3874688744544983,0.2107962816953659,0.099068679
3,Fiat seeks pact in row with GM,"Fiat and General Motors are to hold more talks to solve their differences over  the future of the Italian firm's loss-making auto group, Fiat says.",4,0.5948816,3.428571429,7,30,4.88,25,147,0,1,0,0,0,0.921,0.079,0.2648,3,"['fiat', 'solve', 'differences', 'gm', 'pact']",0.42191678285598755,0.3021946847438812,0.22066812217235565,0.055220447
